region,region_type,year,cost_price_per_centner_milk_enterprises_manat,cost_price_per_centner_milk_private_manat,cows_dairy_buffaloes_stock_heads,cows_heads,fodder_sown_area_ha,labour_hours_per_centner_milk_enterprises,milk_production_tons,profitability_milk_enterprises_pct,profitability_milk_private_pct,selling_price_per_centner_milk_enterprises_manat,selling_price_per_centner_milk_private_manat,cost_milk,profitability,vrs_raw,crs_raw,vrs_bc,crs_bc,vrs_bootstrap_degenerate_draws,crs_bootstrap_degenerate_draws,scale_eff_raw
Dashkasan district,district,2019,35.29,35.2,10751.0,10639.0,160.0,47.7,22174.0,30.3,41.9,64.31,49.94,35.29,30.3,0.5706863019878422,0.5551066833766667,0.3722987593090048,0.34644877621847303,0,0,0.9727002057752081
Fuzuli district,district,2019,34.05,,16120.0,15306.0,6279.0,35.1,28135.0,46.9,,50.0,,34.05,46.9,0.49804105171754676,0.48957409793592144,0.4719921605832762,0.46382429148693194,0,0,0.9829994861820605
Gabala district,district,2019,57.74,,22301.0,21729.0,1438.0,5.0,40502.0,5.8,,67.52,,57.74,5.8,0.49895564320946156,0.4964436400231745,0.3788724072407471,0.4382290491905201,0,0,0.9949654779528517
Gadabay district,district,2019,,25.0,22072.0,21962.0,24.0,,47483.0,,,,,25.0,,1.0,1.0,0.0,0.0,17,8,1.0
Gakh district,district,2019,14.31,,12015.0,10940.0,2690.0,48.0,16115.0,,,,,14.31,,0.4108354739087194,0.3923252044434538,0.38725403274785525,0.3672133159378521,0,0,0.9549448121186871
Gazakh district,district,2019,28.97,40.73,16457.0,15023.0,4154.0,24.4,32055.0,108.3,95.0,70.0,80.0,28.97,108.3,0.5753368035328877,0.5682930382621211,0.5326928277876476,0.5336113367011406,0,0,0.9877571446368214
Gobustan district,district,2019,,28.76,12167.0,12058.0,51.0,,20758.0,,114.2,,68.0,28.76,114.2,0.7193726725627773,0.6356673872504875,0.28171498208935786,0.2566400267044531,0,0,0.8836412773172377
Goranboy district,district,2019,10.49,,20520.0,20064.0,14001.0,15.0,42104.0,2.8,,50.14,,10.49,2.8,0.5611425350540356,0.5589063704253298,0.5088108705734472,0.5320055640948828,0,0,0.9960149792806378
Goychay district,district,2019,51.51,,18535.0,17247.0,5940.0,40.1,20016.0,10.5,,57.55,,51.51,10.5,0.3194679287805327,0.3090985379714882,0.3038805711006006,0.2918722831477928,0,0,0.9675416845483477
Goygol district,district,2019,52.08,,10079.0,9975.0,761.0,46.0,23943.0,49.0,,79.17,,52.08,49.0,0.6548324548903561,0.6392914307343683,0.5908238925602156,0.5701090743947776,0,0,0.976267174847664
Guba district,district,2019,43.58,,24831.0,24672.0,619.0,45.7,41820.0,25.2,,54.43,,43.58,25.2,0.45334169967375215,0.4514533644998881,0.2506376242358779,0.3399488319048074,0,0,0.995834631636086
Gubadli district,district,2019,33.02,,503.0,503.0,26.0,47.0,779.0,141.3,,79.98,,33.02,141.3,1.0,0.4124798089305023,0.0,0.35247280478117915,7,0,0.4124798089305023
Gusar district,district,2019,66.3,,18446.0,18443.0,5530.0,48.0,28914.0,0.6,,106.13,,66.3,0.6,0.42432189270356746,0.4175512924632249,0.3977995184641364,0.3929128212793869,0,0,0.9840437169121686
Hajigabul district,district,2019,,86.67,15311.0,14594.0,2806.0,,19773.0,,22.6,,83.51,86.67,22.6,0.3732093417804304,0.36085393568086344,0.3496269232741964,0.3352392163710288,0,0,0.9668941671164384
Imishli district,district,2019,40.0,,40692.0,38754.0,17271.0,49.0,50085.0,13.1,,54.93,,40.0,13.1,0.3453404122540274,0.34421069885445615,0.28829397439399723,0.3264212828501693,0,0,0.9967286962096396
Ismayilli district,district,2019,77.46,61.79,24125.0,23847.0,1092.0,48.0,36391.0,,23.4,54.27,79.72,77.46,23.4,0.4097717385479238,0.4064372086630428,0.3140714894752915,0.3406933834733879,0,0,0.9918624698308933
Jabrayil district,district,2019,,,4186.0,4178.0,948.0,,8321.0,,,,,,,0.5902287455392381,0.5304449366864169,0.537557904967722,0.4953607957280436,0,0,0.8987107806852034
Jalilabad district,district,2019,15.31,,48289.0,47288.0,148.0,18.4,75524.0,150.0,,50.0,,15.31,150.0,1.0000000000000004,0.6346011317982623,0.0,0.19097013681962993,19,0,0.6346011317982619
Julfa district,district,2019,,,7884.0,7624.0,352.0,,9894.0,,,,,,,0.3771490617066232,0.3456386023172332,0.309726210433246,0.29014785778183294,0,0,0.9164509140051862
Kalbajar district,district,2019,,39.88,12417.0,11958.0,159.0,,17210.0,,40.0,,70.0,39.88,40.0,0.3996938070928012,0.3833147604529905,0.22395280989771937,0.21950838131628203,0,0,0.9590210147138761
Kangarli district,district,2019,,,6257.0,6257.0,2684.0,,9072.0,,,,,,,0.42535406689075383,0.38616250980695943,0.3933638826543622,0.36605362921166995,0,0,0.9078613321596377
Khachmaz district,district,2019,58.36,,25735.0,24966.0,4789.0,2.6,69035.0,11.5,,92.58,,58.36,11.5,0.96386286300407,0.7364674974955497,0.5315802951195443,0.68413662963477,0,0,0.7640791296805466
Khizi district,district,2019,52.62,,4864.0,4815.0,297.0,48.0,6845.0,,,44.76,,52.62,,0.43235999797609875,0.37862595599199445,0.3495225085625493,0.3315089150615691,0,0,0.8757192102978159
Khojavand district,district,2019,,,1014.0,1014.0,416.0,,2541.0,,,,,,,0.948323730488161,0.6674210992569753,0.7086146290644237,0.6323177253503472,0,0,0.7037903595572921
Kurdamir district,district,2019,47.52,32.67,33154.0,28881.0,10234.0,48.4,44842.0,12.4,57.3,54.96,52.36,47.52,12.4,0.41450746550477424,0.4135289985614902,0.359491495239256,0.3907286473105856,0,0,0.9976394467537696
Lachin district,district,2019,,,14679.0,13645.0,1224.0,,15374.0,,,,,,,0.3152567323237052,0.3000865693486885,0.28771679110999526,0.2700295158516869,0,0,0.9518799714023553
Lankaran district,district,2019,41.37,41.43,24316.0,23866.0,522.0,49.4,34785.0,6.1,5.1,44.12,43.76,41.37,6.1,0.3919311533922453,0.38819111709638027,0.2491635709410317,0.28296686448321856,0,0,0.9904574151263703
Lerik district,district,2019,34.92,41.71,17040.0,16998.0,309.0,47.6,23521.0,105.1,,72.79,,34.92,105.1,0.37781613803615105,0.3685455561172821,0.2699026296514777,0.2537412277675519,0,0,0.9754627158938831
Masalli district,district,2019,,,36628.0,35200.0,2963.0,,49249.0,,,,,,,0.37268213957853674,0.3726387162059171,0.22583707362282102,0.3341706557631559,0,0,0.9998834841598023
Neftchala district,district,2019,16.5,16.15,21030.0,20017.0,9519.0,46.7,31151.0,120.7,98.4,40.49,51.58,16.5,120.7,0.4200428835030474,0.4144825255131996,0.3964713682094474,0.3933140049406997,0,0,0.9867624040110479
Oghuz district,district,2019,40.0,40.74,10443.0,10190.0,1849.0,49.2,14374.0,37.8,54.8,60.0,65.0,40.0,37.8,0.39660505846411725,0.3756960927366205,0.3698766350680266,0.34833481468853383,0,0,0.9472801335200608
Ordubad district,district,2019,,,5233.0,5136.0,669.0,,6035.0,,,,,,,0.3642898386177489,0.312957584607152,0.31252080733083687,0.28632059271953164,0,0,0.8590895255125135
Saatli district,district,2019,29.8,32.65,32307.0,31701.0,12993.0,48.2,41870.0,67.2,15.9,50.0,50.0,29.8,67.2,0.353233653281953,0.3517735816419063,0.3174672061900656,0.333267255522402,0,0,0.9958665556736146
Sabirabad district,district,2019,5.16,,61331.0,57022.0,23872.0,6.9,118812.0,26.2,,72.43,,5.16,26.2,0.828204707393847,0.5549464565486352,0.25209779202355054,0.5258959124988738,0,0,0.6700595294790256
Sadarak district,district,2019,,,1746.0,1240.0,374.0,,1850.0,,,,,,,0.6304450960085134,0.39735919313458,0.4079611021167181,0.3739722201886083,0,0,0.6302835816320065
Salyan district,district,2019,48.25,16.95,33324.0,32205.0,22352.0,48.0,50030.0,11.9,106.8,54.0,42.12,48.25,11.9,0.41498371498536635,0.41375230027784127,0.35052154090168064,0.3938307238690856,0,0,0.9970326192015306
Samukh district,district,2019,45.64,50.48,12222.0,11414.0,7074.0,47.0,31359.0,36.0,59.2,62.09,79.74,45.64,36.0,0.7413820827910006,0.7317412851220665,0.7020123492903486,0.6960862731330474,0,0,0.9869961820055855
Shabran district,district,2019,164.23,30.0,11933.0,10724.0,686.0,48.1,15060.0,22.0,,98.57,,,22.0,0.3935054575325782,0.3740256517975544,0.3518093108721932,0.3288889682303248,0,0,0.9504967329877222
Shahbuz district,district,2019,,,11796.0,11796.0,218.0,,15301.0,,,,,,,0.36306190362665314,0.34547631068473694,0.255420216913211,0.23939750220522404,0,0,0.9515631004898825
Shaki district,district,2019,36.96,34.36,35648.0,30954.0,4644.0,48.0,59121.0,37.4,37.9,69.44,61.54,36.96,37.4,0.567686714117245,0.508695873791167,0.33430902996948575,0.46837008684527637,0,0,0.8960855717438992
Shamakhi district,district,2019,38.5,75.63,14631.0,14340.0,722.0,41.0,29483.0,,40.7,,74.44,38.5,40.7,0.5560574447451478,0.5475902956414361,0.46909800590930273,0.46608794200083703,0,0,0.984772887794727
Shamkir district,district,2019,14.83,,27668.0,27260.0,9882.0,42.6,51109.0,89.9,,66.6,,14.83,89.9,0.5037717914928831,0.4993496548229246,0.41050379242933654,0.4720396379836028,0,0,0.9912219446490763
Sharur district,district,2019,,,21998.0,21256.0,8129.0,,28708.0,,,,,,,0.36564511283258977,0.35971174481658164,0.34559384995561365,0.3404079848796098,0,0,0.9837728775586706
Shusha district,district,2019,,,2383.0,2343.0,352.0,,1994.0,,,,,,,0.3496505201328368,0.22666584687610877,0.2109034022343464,0.20870840305393662,0,0,0.6482640059851632
Siyazan district,district,2019,,52.77,6744.0,6520.0,466.0,,13445.0,,32.6,,70.0,52.77,32.6,0.5827626274823761,0.5492201124275485,0.5229996627426562,0.48781531572408154,0,0,0.9424422338135574
Tartar district,district,2019,26.66,,12535.0,12471.0,7541.0,44.7,22441.0,44.7,,30.0,,26.66,44.7,0.4924243719177518,0.479263271975201,0.4709177077354124,0.4558265933649328,0,0,0.9732728502220661
Tovuz district,district,2019,55.36,,18373.0,17779.0,3700.0,46.4,37232.0,22.1,,70.0,,55.36,22.1,0.5619391348128429,0.5577534404754924,0.4984442389344774,0.5195251294567609,0,0,0.9925513386093948
Ujar district,district,2019,,,33238.0,24094.0,9496.0,,64181.0,,,,,,,0.7551408168826611,0.709464706127743,0.5246683637314712,0.671736357524855,0,0,0.9395131216142226
Yevlakh district,district,2019,25.98,18.79,28427.0,24922.0,16167.0,51.4,37187.0,168.0,109.3,69.68,54.41,25.98,168.0,0.40040942188954304,0.3974124550916391,0.37268031488645725,0.378159284405262,0,0,0.9925152440625368
Zagatala district,district,2019,34.87,49.7,29410.0,27250.0,8260.0,48.1,43658.0,50.0,19.3,60.0,62.45,34.87,50.0,0.428008344665805,0.4267077707076256,0.37082027604207113,0.4016437842196573,0,0,0.9969613350431406
Zangilan district,district,2019,,,631.0,631.0,60.0,,360.0,,,,,,,0.7971473851029016,0.15195197996768453,0.13928765253751463,0.1370750290805866,0,0,0.1906196806354316
Zardab district,district,2019,21.74,29.98,22885.0,21454.0,20611.0,47.8,31958.0,79.6,49.1,40.0,50.7,21.74,79.6,0.4016984413393416,0.3967386744940573,0.3806076776643157,0.37768993837095305,0,0,0.9876530094845589
Absheron district,district,2020,20.18,45.35,13155.0,13155.0,187.3,26.2,49719.0,4.9,9.8,56.72,40.04,20.18,4.9,0.9999999999999999,1.0,0.10721875285076465,0.5955857817013699,0,0,1.0000000000000002
Agdash district,district,2020,30.0,,32509.0,24291.0,9449.0,48.0,59319.0,83.63,,55.0,,30.0,83.63,0.6704945836723063,0.6461255196032007,0.5150129009895357,0.6178112588210471,0,0,0.963655091834395
Aghdam district,district,2020,12.13,,19577.0,19484.0,10002.2,2.1,38843.0,31.5,,65.16,,12.13,31.5,0.5316747932684697,0.5274764944745994,0.49901813227387515,0.5069605485975226,0,0,0.9921036339374654
Aghjabadi district,district,2020,30.85,,41702.0,38251.0,23783.9,5.4,126642.0,44.5,,44.97,,30.85,44.5,1.0000000000000366,0.8759986450509996,0.0,0.8435957719561252,8,0,0.8759986450509675
Aghstafa district,district,2020,35.96,,11954.0,9712.0,5214.0,7.1,17317.0,122.4,,80.0,,35.96,122.4,0.49686489921801763,0.47177231386355123,0.474329157794814,0.4537113278618741,0,0,0.9494981726542608
Aghsu district,district,2020,63.19,,18622.0,16510.0,842.6,19.2,31187.0,4.5,,66.0,,63.19,4.5,0.5082407888266148,0.4997985529067063,0.4366088511037578,0.43681086898529575,0,0,0.9833892987231518
Astara district,district,2020,33.07,,19866.0,19602.0,1319.2,22.7,27352.0,24.2,,43.32,,33.07,24.2,0.37777817764655663,0.369196155734684,0.3382744372690617,0.3328672612884093,0,0,0.9772829072199564
Babak district,district,2020,,,9021.0,8275.0,1107.6,,13621.0,,,,,,,0.4683306913459618,0.435521358129364,0.4324869492214184,0.40370196813943593,0,0,0.9299440890318224
Balakan district,district,2020,27.0,,18214.0,16469.0,3096.0,47.0,21690.0,85.2,,50.0,,27.0,85.2,0.36126667805551527,0.3484663046102935,0.3396183862934937,0.32605865995341216,0,0,0.9645680760979157
Barda district,district,2020,14.0,,41945.0,39321.0,28981.0,11.5,89962.0,197.8,,41.69,,14.0,197.8,0.6684522619773663,0.6053450774062888,0.3602241141806387,0.5836069337399721,0,0,0.9055920846398239
Beylagan district,district,2020,4.29,27.01,28356.0,28148.0,22890.5,45.4,39796.0,,22.1,,,4.29,22.1,0.37672784708166457,0.37407643204346464,0.3538641417820431,0.36077475763265304,0,0,0.9929619881865935
Bilasuvar district,district,2020,72.88,,19525.0,18397.0,6404.3,48.0,27202.0,55.1,,47.99,,72.88,55.1,0.40042658904988576,0.39122112289439215,0.3816497709298992,0.3728716037065379,0,0,0.9770108519083712
Dashkasan district,district,2020,126.68,35.0,11657.0,11539.0,160.0,26.7,22054.0,17.4,42.7,83.08,49.94,126.68,17.4,0.5587011077261541,0.5120337164041181,0.3703871518523647,0.30783185333051566,0,0,0.9164716327269036
Fuzuli district,district,2020,32.23,,16228.0,15350.0,6957.0,32.1,28293.0,55.1,,50.0,,32.23,55.1,0.498182854428744,0.4876846509304117,0.4765281271074865,0.4677260011666384,0,0,0.9789270076137598
Gabala district,district,2020,30.84,,21858.0,21314.0,1396.7,35.5,41283.0,82.5,,73.0,,30.84,82.5,0.5154542731633686,0.5124774442463297,0.39949616703094837,0.4610487533808705,0,0,0.9942248438474087
Gadabay district,district,2020,,,22120.0,22001.0,30.0,,47512.0,,,,,,,1.0,0.9999999999999999,0.0,0.2698577809218239,6,0,0.9999999999999999
Gakh district,district,2020,50.63,,12145.0,11047.0,2146.0,11.9,16116.0,,,,,50.63,,0.4088726169570698,0.3859947271366721,0.3842751632172362,0.3614934917154995,0,0,0.9440464123260185
Gazakh district,district,2020,30.7,31.81,16384.0,15008.0,8353.0,48.0,31917.0,66.2,62.1,60.0,65.85,30.7,66.2,0.5716093752431833,0.5626880732295456,0.5459800937969708,0.541386988891636,0,0,0.9843926597427792
Gobustan district,district,2020,,,13108.0,12988.0,27.0,,21083.0,,138.8,,78.85,,138.8,0.8125748290918375,0.7216004721195436,0.3770931298279432,0.3240581218808667,0,0,0.888041871695718
Goranboy district,district,2020,10.46,,20601.0,20167.0,15458.0,15.0,42237.0,2.8,,50.03,,10.46,2.8,0.5569312843595766,0.5541409344206815,0.5174500710938243,0.53432907407285,0,0,0.9949897769845991
Goychay district,district,2020,51.32,,17824.0,16596.0,6067.0,40.2,19900.0,21.8,,52.79,,51.32,21.8,0.33077567039058875,0.31726204377786094,0.3158425194386638,0.30283535223886915,0,0,0.9591456451534947
Goygol district,district,2020,58.12,,10092.0,9972.0,545.0,43.1,23937.0,60.8,,72.83,,58.12,60.8,0.6545655751568652,0.6351201877294075,0.5847449175940403,0.5606512261161335,0,0,0.9702926824057351
Guba district,district,2020,43.69,,24919.0,24820.0,673.0,45.6,42390.0,27.3,,55.01,,43.69,27.3,0.4541081502314881,0.4518872696301804,0.2611123266331846,0.34872942716465516,0,0,0.9951093575392215
Gubadli district,district,2020,33.15,,717.0,717.0,23.2,46.9,779.0,141.5,,79.98,,33.15,141.5,1.0,0.28746618758931486,0.0,0.23157103385073513,5,0,0.28746618758931486
Gusar district,district,2020,23.69,,18697.0,18693.0,5843.0,48.0,30931.0,11.7,,42.5,,23.69,11.7,0.4453670658831151,0.4378077270588747,0.42125526811997266,0.41588408923319675,0,0,0.9830267224424172
Hajigabul district,district,2020,,81.23,15248.0,14661.0,3083.8,,27226.0,,20.8,,76.15,81.23,20.8,0.5028864019826071,0.49134745824840287,0.4719328209053836,0.461119742785713,0,0,0.9770545719893946
