region,region_type,year,cost_price_per_centner_milk_enterprises_manat,cost_price_per_centner_milk_private_manat,cows_dairy_buffaloes_stock_heads,cows_heads,fodder_sown_area_ha,labour_hours_per_centner_milk_enterprises,milk_production_tons,profitability_milk_enterprises_pct,profitability_milk_private_pct,selling_price_per_centner_milk_enterprises_manat,selling_price_per_centner_milk_private_manat,cost_milk,profitability,vrs_raw_control_frontier,vrs_bc_control_frontier,control_frontier_degenerate_draws,control_frontier_all_draws_degenerate,is_control_unit
Khizi district,district,2019,52.62,,4864.0,4815.0,297.0,48.0,6845.0,,,44.76,,52.62,,0.9325238858929936,0.8056561538473253,0,False,True
Khojavand district,district,2019,,,1014.0,1014.0,416.0,,2541.0,,,,,,,1.3936914839018706,0.4691866255646029,14,False,False
Kurdamir district,district,2019,47.52,32.67,33154.0,28881.0,10234.0,48.4,44842.0,12.4,57.3,54.96,52.36,47.52,12.4,0.41605881311020604,0.3522890680486592,0,False,True
Lachin district,district,2019,,,14679.0,13645.0,1224.0,,15374.0,,,,,,,0.3393088438097755,0.2615680688476978,0,False,False
Lankaran district,district,2019,41.37,41.43,24316.0,23866.0,522.0,49.4,34785.0,6.1,5.1,44.12,43.76,41.37,6.1,0.3986555811106251,0.2504436413538491,0,False,True
Lerik district,district,2019,34.92,41.71,17040.0,16998.0,309.0,47.6,23521.0,105.1,,72.79,,34.92,105.1,0.5445888794304773,0.45036755458922073,0,False,True
Masalli district,district,2019,,,36628.0,35200.0,2963.0,,49249.0,,,,,,,0.37275098681512003,0.2522957911103905,0,False,True
Neftchala district,district,2019,16.5,16.15,21030.0,20017.0,9519.0,46.7,31151.0,120.7,98.4,40.49,51.58,16.5,120.7,0.42885876441972126,0.37427198020762964,0,False,True
Oghuz district,district,2019,40.0,40.74,10443.0,10190.0,1849.0,49.2,14374.0,37.8,54.8,60.0,65.0,40.0,37.8,0.42975597289822,0.34521588627145483,0,False,True
Ordubad district,district,2019,,,5233.0,5136.0,669.0,,6035.0,,,,,,,0.5093259074134044,0.32060848560843924,0,False,True
Saatli district,district,2019,29.8,32.65,32307.0,31701.0,12993.0,48.2,41870.0,67.2,15.9,50.0,50.0,29.8,67.2,0.35554857935900874,0.3044474655094866,0,False,True
Sabirabad district,district,2019,5.16,,61331.0,57022.0,23872.0,6.9,118812.0,26.2,,72.43,,5.16,26.2,0.828204707393847,0.7175171237715023,26,False,True
Sadarak district,district,2019,,,1746.0,1240.0,374.0,,1850.0,,,,,,,0.9999999999999998,0.02183415246892051,1,False,True
Salyan district,district,2019,48.25,16.95,33324.0,32205.0,22352.0,48.0,50030.0,11.9,106.8,54.0,42.12,48.25,11.9,0.41498371498536635,0.35496818650469053,0,False,True
Samukh district,district,2019,45.64,50.48,12222.0,11414.0,7074.0,47.0,31359.0,36.0,59.2,62.09,79.74,45.64,36.0,0.7566674518888608,0.6656957187308207,0,False,True
Shabran district,district,2019,164.23,30.0,11933.0,10724.0,686.0,48.1,15060.0,22.0,,98.57,,,22.0,0.4396510139198225,0.3286353505490648,0,False,True
Shahbuz district,district,2019,,,11796.0,11796.0,218.0,,15301.0,,,,,,,0.7258690995790678,0.623515496096999,0,False,True
Shaki district,district,2019,36.96,34.36,35648.0,30954.0,4644.0,48.0,59121.0,37.4,37.9,69.44,61.54,36.96,37.4,0.567686714117245,0.4151316791388978,0,False,True
Shamakhi district,district,2019,38.5,75.63,14631.0,14340.0,722.0,41.0,29483.0,,40.7,,74.44,38.5,40.7,0.5694820081164864,0.4313049425479675,0,False,True
Shamkir district,district,2019,14.83,,27668.0,27260.0,9882.0,42.6,51109.0,89.9,,66.6,,14.83,89.9,0.5037717914928831,0.42426670977088043,0,False,True
Sharur district,district,2019,,,21998.0,21256.0,8129.0,,28708.0,,,,,,,0.3750523966728436,0.32545631395657,0,False,True
Shusha district,district,2019,,,2383.0,2343.0,352.0,,1994.0,,,,,,,0.9740897863507657,0.5424976902492873,0,False,False
Siyazan district,district,2019,,52.77,6744.0,6520.0,466.0,,13445.0,,32.6,,70.0,52.77,32.6,0.6633717334010518,0.4982536363940573,0,False,True
Tartar district,district,2019,26.66,,12535.0,12471.0,7541.0,44.7,22441.0,44.7,,30.0,,26.66,44.7,0.5132911380572354,0.44795691251113023,0,False,True
Tovuz district,district,2019,55.36,,18373.0,17779.0,3700.0,46.4,37232.0,22.1,,70.0,,55.36,22.1,0.568575502992563,0.4702337343539189,0,False,True
Ujar district,district,2019,,,33238.0,24094.0,9496.0,,64181.0,,,,,,,0.7551408168826611,0.6327259117702504,0,False,True
Yevlakh district,district,2019,25.98,18.79,28427.0,24922.0,16167.0,51.4,37187.0,168.0,109.3,69.68,54.41,25.98,168.0,0.4051610768099253,0.3528421016238656,0,False,True
Zagatala district,district,2019,34.87,49.7,29410.0,27250.0,8260.0,48.1,43658.0,50.0,19.3,60.0,62.45,34.87,50.0,0.4300703890808536,0.36075754204661603,0,False,True
Zangilan district,district,2019,,,631.0,631.0,60.0,,360.0,,,,,,,5.213376121037456,1.0,200,True,False
Zardab district,district,2019,21.74,29.98,22885.0,21454.0,20611.0,47.8,31958.0,79.6,49.1,40.0,50.7,21.74,79.6,0.40956209219820705,0.36013251732254187,0,False,True
Absheron district,district,2020,20.18,45.35,13155.0,13155.0,187.3,26.2,49719.0,4.9,9.8,56.72,40.04,20.18,4.9,1.0000000000000004,0.4523521906960679,12,False,True
Agdash district,district,2020,30.0,,32509.0,24291.0,9449.0,48.0,59319.0,83.63,,55.0,,30.0,83.63,0.6704945836722983,0.5585503194375122,0,False,True
Aghdam district,district,2020,12.13,,19577.0,19484.0,10002.2,2.1,38843.0,31.5,,65.16,,12.13,31.5,0.536429935824347,0.4598240223553166,0,False,False
Aghjabadi district,district,2020,30.85,,41702.0,38251.0,23783.9,5.4,126642.0,44.5,,44.97,,30.85,44.5,1.0000000000000366,0.8656200345009435,70,False,True
Aghstafa district,district,2020,35.96,,11954.0,9712.0,5214.0,7.1,17317.0,122.4,,80.0,,35.96,122.4,0.5252856539847346,0.42873078736360226,0,False,True
Aghsu district,district,2020,63.19,,18622.0,16510.0,842.6,19.2,31187.0,4.5,,66.0,,63.19,4.5,0.517802765536998,0.3937878288454537,0,False,True
Astara district,district,2020,33.07,,19866.0,19602.0,1319.2,22.7,27352.0,24.2,,43.32,,33.07,24.2,0.38749848094390904,0.30143403565301485,0,False,True
Babak district,district,2020,,,9021.0,8275.0,1107.6,,13621.0,,,,,,,0.505491709241755,0.3682995273351021,0,False,True
Balakan district,district,2020,27.0,,18214.0,16469.0,3096.0,47.0,21690.0,85.2,,50.0,,27.0,85.2,0.3757648363548849,0.30301236464107073,0,False,True
Barda district,district,2020,14.0,,41945.0,39321.0,28981.0,11.5,89962.0,197.8,,41.69,,14.0,197.8,0.6684522619773663,0.5160478589180427,11,False,True
Beylagan district,district,2020,4.29,27.01,28356.0,28148.0,22890.5,45.4,39796.0,,22.1,,,4.29,22.1,0.3797309340700772,0.3270280022568443,0,False,True
Bilasuvar district,district,2020,72.88,,19525.0,18397.0,6404.3,48.0,27202.0,55.1,,47.99,,72.88,55.1,0.4108530274747394,0.3471916300260188,0,False,True
Dashkasan district,district,2020,126.68,35.0,11657.0,11539.0,160.0,26.7,22054.0,17.4,42.7,83.08,49.94,126.68,17.4,0.9203080895730977,0.8203043158173773,0,False,True
Fuzuli district,district,2020,32.23,,16228.0,15350.0,6957.0,32.1,28293.0,55.1,,50.0,,32.23,55.1,0.5100734931534161,0.435592674850351,0,False,False
Gabala district,district,2020,30.84,,21858.0,21314.0,1396.7,35.5,41283.0,82.5,,73.0,,30.84,82.5,0.5188259354866642,0.36374537585558187,0,False,True
Gadabay district,district,2020,,,22120.0,22001.0,30.0,,47512.0,,,,,,,1.0,0.4924546437777242,38,False,True
Gakh district,district,2020,50.63,,12145.0,11047.0,2146.0,11.9,16116.0,,,,,50.63,,0.43478492878069946,0.33618803804644914,0,False,True
Gazakh district,district,2020,30.7,31.81,16384.0,15008.0,8353.0,48.0,31917.0,66.2,62.1,60.0,65.85,30.7,66.2,0.5817139592526721,0.5020339310443678,0,False,True
Gobustan district,district,2020,,,13108.0,12988.0,27.0,,21083.0,,138.8,,78.85,,138.8,1.0000000000000002,0.8051923480815557,8,False,True
Goranboy district,district,2020,10.46,,20601.0,20167.0,15458.0,15.0,42237.0,2.8,,50.03,,10.46,2.8,0.5600917339587368,0.4805262852574498,0,False,True
Goychay district,district,2020,51.32,,17824.0,16596.0,6067.0,40.2,19900.0,21.8,,52.79,,51.32,21.8,0.346081684599323,0.28494600899250605,0,False,True
Goygol district,district,2020,58.12,,10092.0,9972.0,545.0,43.1,23937.0,60.8,,72.83,,58.12,60.8,0.6765901126691659,0.5074420720242483,0,False,True
Guba district,district,2020,43.69,,24919.0,24820.0,673.0,45.6,42390.0,27.3,,55.01,,43.69,27.3,0.45662359860176766,0.2219858757240386,0,False,True
Gubadli district,district,2020,33.15,,717.0,717.0,23.2,46.9,779.0,141.5,,79.98,,33.15,141.5,10.398594725013709,1.0,200,True,False
Gusar district,district,2020,23.69,,18697.0,18693.0,5843.0,48.0,30931.0,11.7,,42.5,,23.69,11.7,0.45392904193649286,0.38366283563119064,0,False,True
Hajigabul district,district,2020,,81.23,15248.0,14661.0,3083.8,,27226.0,,20.8,,76.15,81.23,20.8,0.515955820119653,0.426157679036817,0,False,True
Imishli district,district,2020,45.66,,40725.0,38717.0,17539.1,49.2,50307.0,30.1,,66.54,,45.66,30.1,0.34472800102884593,0.28994681102578546,0,False,True
Ismayilli district,district,2020,39.1,64.1,22226.0,21939.0,952.5,50.1,36498.0,67.6,18.0,64.62,79.09,39.1,67.6,0.4498362611033641,0.31550419071458724,0,False,True
Jabrayil district,district,2020,,,4298.0,4290.0,1275.0,,8572.0,,,,,,,0.6825242848070018,0.429076296208422,0,False,False
Jalilabad district,district,2020,94.0,,48280.0,47534.0,148.0,86.0,74009.0,,,,,94.0,,1.0000000000000002,0.8620931569977637,73,False,True
Julfa district,district,2020,,,8014.0,7738.0,416.0,,10084.0,,,,,,,0.7471628251564353,0.6695863607470427,0,False,True
Kalbajar district,district,2020,,50.0,12521.0,12294.0,171.0,,17348.0,,,,,50.0,,0.8270444048177102,0.7339434115474031,0,False,False
Kangarli district,district,2020,,,6334.0,6334.0,2599.0,,9226.0,,,,,,,0.4879348022711082,0.3265204126153928,0,False,True
Khachmaz district,district,2020,53.52,,26205.0,25475.0,4756.6,2.5,71902.0,23.5,,67.87,,53.52,23.5,0.9999999999999981,0.7694525944010684,0,False,True
Khizi district,district,2020,19.67,,4866.0,4837.0,375.0,48.0,6728.0,40.5,,46.57,,19.67,40.5,0.9424995559093786,0.8243790617318858,0,False,True
Khojavand district,district,2020,,,1040.0,1040.0,399.4,,2591.0,,,,,,,1.3860274017759155,0.3852204492123428,21,False,False
Kurdamir district,district,2020,48.65,38.13,32580.0,28832.0,10265.5,48.5,44894.0,10.2,31.2,54.82,51.49,48.65,10.2,0.4146698063325923,0.34839937057070014,0,False,True
Lachin district,district,2020,,,14433.0,13508.0,910.2,,15180.0,,,,,,,0.3968017183988508,0.3246040909307847,0,False,False
Lankaran district,district,2020,44.33,54.02,24510.0,24075.0,456.0,49.3,34936.0,3.9,14.2,46.07,61.67,44.33,3.9,0.4545856566138659,0.3022967958233572,0,False,True
Lerik district,district,2020,37.93,,17349.0,17298.0,301.0,48.0,23653.0,112.0,,76.68,,37.93,112.0,0.5891762224225169,0.5129457713632564,0,False,True
Masalli district,district,2020,,,36621.0,35150.0,3075.6,,49463.0,,,,,,,0.37244301342540825,0.23981229939154947,0,False,True
Neftchala district,district,2020,16.5,16.15,21127.0,20216.0,11282.8,46.7,31180.0,133.8,83.8,79.42,80.0,16.5,133.8,0.42279302674888586,0.3647138041796568,0,False,True
Oghuz district,district,2020,40.0,,10434.0,10201.0,1339.0,48.0,14352.0,75.0,54.8,70.0,65.0,40.0,75.0,0.42786313916319924,0.3155391396376923,0,False,True
Ordubad district,district,2020,,,5420.0,5319.0,730.0,,6178.0,,,,,,,0.5747859362516988,0.39700432067976,0,False,True
Saatli district,district,2020,29.92,32.65,32354.0,31782.0,13838.0,48.2,41877.0,48.8,31.2,50.0,50.0,29.92,48.8,0.3525861498307846,0.29969686685143593,0,False,True
Sabirabad district,district,2020,5.22,,61607.0,58923.0,22374.0,7.1,118771.0,92.0,,58.41,,5.22,92.0,0.9050357658845959,0.7982712197444042,28,False,True
Sadarak district,district,2020,,,1784.0,1265.0,481.0,,1881.0,,,,,,,1.0000000000000002,0.0,3,False,True
Salyan district,district,2020,35.45,29.2,33329.0,32268.0,22249.0,48.0,50487.0,8.1,69.9,37.59,50.0,35.45,8.1,0.41544436328742157,0.3518861468149873,0,False,True
Samukh district,district,2020,48.41,48.0,11872.0,11075.0,8110.0,47.0,31367.0,46.9,40.6,71.13,67.48,48.41,46.9,0.775951435794813,0.675358351444186,0,False,True
Shabran district,district,2020,47.83,48.0,11977.0,10760.0,679.4,48.0,15167.0,66.5,,75.41,,47.83,66.5,0.5170247467627749,0.43341813987427946,0,False,True
Shahbuz district,district,2020,,,11957.0,11957.0,367.0,,15578.0,,,,,,,0.6587981378524619,0.5944652282528335,0,False,True
Shaki district,district,2020,22.7,37.49,34914.0,30478.0,4042.0,48.0,60678.0,37.5,56.4,69.85,72.87,22.7,37.5,0.6251800774406103,0.44814133702834524,0,False,True
Shamakhi district,district,2020,38.7,76.77,14720.0,14434.0,806.0,41.0,33256.0,,40.5,,74.52,38.7,40.5,0.6279040996655497,0.48241517503408693,0,False,True
Shamkir district,district,2020,15.76,,27827.0,27377.0,10374.5,42.0,52234.0,,,63.46,,15.76,,0.5104837834866688,0.4266393174365448,0,False,True
Sharur district,district,2020,,,22336.0,21568.0,6788.3,,29294.0,,,,,,,0.3745560018152274,0.3160972364654143,0,False,True
Shusha district,district,2020,,,2399.0,2356.0,236.5,,2027.0,,,,,,,1.6170977249891243,1.0,0,False,False
Siyazan district,district,2020,,41.36,7036.0,6797.0,468.0,,13450.0,,69.3,,70.0,41.36,69.3,0.7659140865326093,0.649639883833519,0,False,True
Tartar district,district,2020,26.21,14.86,12439.0,12362.0,8110.5,38.9,22065.0,21.3,102.2,30.16,30.0,26.21,21.3,0.5081440124942284,0.43053213363748977,0,False,True
Tovuz district,district,2020,59.2,,18402.0,17801.0,3416.0,47.1,38134.0,,,,,59.2,,0.5772473972773866,0.4743647335224941,0,False,True
Ujar district,district,2020,,,33286.0,26946.0,10095.0,,68873.0,,,,,,,0.7201054123417506,0.5699676112834555,0,False,True
Yardimli district,district,2020,33.8,39.0,14832.0,14768.0,3.0,41.9,24373.0,9.5,13.4,70.0,70.0,33.8,9.5,1.0,0.8889708079787191,72,False,True
Yevlakh district,district,2020,25.81,26.02,28450.0,25005.0,16442.5,49.1,37243.0,155.2,159.6,65.86,67.5,25.81,155.2,0.4020845983401684,0.3471968907554796,0,False,True
Zagatala district,district,2020,40.0,49.77,29376.0,27389.0,8275.0,48.0,43699.0,3.8,15.5,60.0,62.95,40.0,3.8,0.42567256840345963,0.354949521714669,0,False,True
Zangilan district,district,2020,,,797.0,797.0,63.5,,331.0,,,,,,,5.616344790524011,1.0,200,True,False
Zardab district,district,2020,43.0,41.05,22909.0,21487.0,17514.3,34.5,31960.0,16.3,10.9,50.0,50.9,43.0,16.3,0.40680647038707357,0.35394795935137313,0,False,True
Absheron district,district,2021,89.04,40.94,13151.0,13151.0,298.3,21.1,50370.0,6.8,10.2,74.77,48.35,89.04,6.8,1.0,0.5987470544096973,8,False,True
Agdash district,district,2021,31.0,,31997.0,24476.0,9931.0,48.0,60772.0,93.5,,60.0,,31.0,93.5,0.6776486990967517,0.5687038159774576,0,False,True
Aghdam district,district,2021,6.31,,20124.0,20028.0,10440.1,3.4,40211.0,19.4,,47.76,,6.31,19.4,0.5422628488079876,0.4771239890102854,0,False,False
Aghjabadi district,district,2021,31.11,,41658.0,38467.0,24753.5,4.9,127030.0,42.6,,46.59,,31.11,42.6,0.9999999999999999,0.8769484167265211,62,False,True
Aghstafa district,district,2021,7.4,,11965.0,9717.0,5058.0,54.4,17370.0,75.0,,80.0,,7.4,75.0,0.5876770331007392,0.5194861988553382,0,False,True
Aghsu district,district,2021,70.77,39.42,18895.0,16857.0,886.2,32.3,31531.0,7.0,59.0,75.69,60.0,70.77,7.0,0.5446290474135163,0.4629456360919538,0,False,True
Astara district,district,2021,32.62,,19993.0,19785.0,1349.4,23.0,27626.0,21.1,,41.1,,32.62,21.1,0.4199468251647713,0.36424127805828194,0,False,True
Babak district,district,2021,,,9127.0,8365.0,1607.0,,13852.0,,,,,,,0.6103696876295197,0.5301775675994116,0,False,True
Balakan district,district,2021,27.0,,17404.0,15682.0,2986.0,47.0,21929.0,85.2,,50.0,,27.0,85.2,0.42968881001791004,0.3729724305589635,0,False,True
Barda district,district,2021,38.28,,43805.0,41443.0,29431.0,36.2,86540.0,77.0,,67.8,,38.28,77.0,0.6055470692322094,0.4735543833335033,5,False,True
Beylagan district,district,2021,4.31,28.46,28463.0,28346.0,23809.0,66.3,39899.0,62.3,,40.06,,4.31,62.3,0.3806566496448968,0.33733636086420776,0,False,True
Bilasuvar district,district,2021,95.84,,19586.0,18572.0,7288.3,48.0,27376.0,,,59.73,,95.84,,0.42895328101986857,0.38243646953908406,0,False,True
Fuzuli district,district,2021,31.25,,16227.0,15349.0,6721.0,30.6,28599.0,36.4,,44.73,,31.25,36.4,0.5369907708009019,0.4800514233000802,0,False,False
Gabala district,district,2021,39.29,,21301.0,20924.0,1174.5,54.0,40892.0,12.9,,64.93,,39.29,12.9,0.5263805234108498,0.4148329458976846,0,False,True
Gadabay district,district,2021,,,22578.0,22499.0,40.4,,47618.0,,,,,,,0.9999999999999999,0.3792870810114204,22,False,True
Gakh district,district,2021,37.42,,12383.0,11290.0,2022.0,24.8,16210.0,32.1,,81.12,,37.42,32.1,0.4926100573269754,0.42625090246390773,0,False,True
Gazakh district,district,2021,34.0,38.22,16179.0,14873.0,4767.1,48.0,31848.0,81.8,103.8,60.0,64.69,34.0,81.8,0.6034308174603796,0.533762401076028,0,False,True
Gobustan district,district,2021,,33.0,13241.0,13121.0,36.0,,22436.0,,135.4,,71.97,33.0,135.4,1.0,0.4511296672270695,14,False,True
Goranboy district,district,2021,10.31,,20387.0,19932.0,15505.0,16.1,43060.0,1.5,,33.51,,10.31,1.5,0.5771025061131749,0.5049726815576604,0,False,True
Goychay district,district,2021,32.06,,18204.0,16997.0,6067.0,47.4,19941.0,49.8,,63.16,,32.06,49.8,0.3700737550577386,0.3266357227875884,0,False,True
Goygol district,district,2021,55.66,16.14,9817.0,9726.0,498.5,41.2,24174.0,44.5,45.5,72.57,80.0,55.66,44.5,0.8016547567900469,0.7067557574162439,0,False,True
Guba district,district,2021,43.12,,24858.0,24755.0,643.0,46.8,42668.0,32.2,,56.52,,43.12,32.2,0.4688118691831602,0.30423613701896024,0,False,True
Gubadli district,district,2021,35.19,,839.0,839.0,24.8,46.9,1114.0,141.5,,85.02,,35.19,141.5,7.7761212689482715,1.0,200,True,False
Gusar district,district,2021,15.36,,18727.0,18723.0,4097.0,48.0,30933.0,,,83.46,,15.36,,0.4683288256874907,0.4093835628220722,0,False,True
Hajigabul district,district,2021,,88.42,15129.0,14740.0,3632.8,,27375.0,,28.9,,84.54,88.42,28.9,0.5404541970232799,0.47545778318191545,0,False,True
Imishli district,district,2021,49.98,,40782.0,38913.0,18616.7,50.6,50378.0,41.6,,77.9,,49.98,41.6,0.33802692928572936,0.2863059064397889,0,False,True
Ismayilli district,district,2021,45.98,67.91,20136.0,19897.0,741.0,50.6,36558.0,43.2,12.6,59.87,78.82,45.98,43.2,0.5173656192522244,0.4201898355401089,0,False,True
Jabrayil district,district,2021,,,4321.0,4313.0,1371.0,,8709.0,,,,,,,0.8865950653440623,0.7171611058946077,0,False,False
Jalilabad district,district,2021,,,48101.0,47491.0,159.0,,73900.0,,,,,,,1.0000000000000004,0.8690577750906174,71,False,True
Julfa district,district,2021,,,8126.0,7839.0,1768.0,,10205.0,,,,,,,0.5575106854744618,0.4737080997123324,0,False,True
Kalbajar district,district,2021,,,16724.0,16401.0,116.2,,18522.0,,,,,,,0.6874744404531637,0.3169951270936724,0,False,False
Kangarli district,district,2021,,,6423.0,6423.0,2898.0,,9325.0,,,,,,,0.606654789624944,0.49693436883618736,0,False,True
Khachmaz district,district,2021,82.31,,26065.0,25271.0,4443.6,24.4,74902.0,21.7,,64.07,,82.31,21.7,0.9999999999999999,0.6811314600392901,4,False,True
Khizi district,district,2021,80.0,,4561.0,4541.0,240.0,48.0,7057.0,,,68.68,,80.0,,0.9999999999999997,0.6993343800325615,0,False,True
Khojavand district,district,2021,,,1086.0,1086.0,421.6,,2716.0,,,,,,,2.631625712209105,1.0,11,False,False
Kurdamir district,district,2021,48.76,38.36,32790.0,29305.0,9269.0,48.4,46468.0,15.1,30.1,56.09,51.46,48.76,15.1,0.4187412470360904,0.35530892985571544,0,False,True
Lachin district,district,2021,,,18852.0,17919.0,752.2,,15117.0,,,,,,,0.3424290705761569,0.264055114520625,0,False,False
Lankaran district,district,2021,53.73,56.3,24765.0,24407.0,441.0,49.3,35210.0,10.0,7.7,64.61,60.99,53.73,10.0,0.48140508650559904,0.3509691976073327,0,False,True
Lerik district,district,2021,40.41,,17168.0,17118.0,527.2,58.4,23961.0,17.0,,24.71,,40.41,17.0,0.47743895274283454,0.3724395490340353,0,False,True
Masalli district,district,2021,,,36714.0,35206.0,3338.7,,49563.0,,75.1,,35.0,,75.1,0.36837598479996203,0.2736688109940927,0,False,True
Neftchala district,district,2021,19.55,16.4,22452.0,21582.0,11311.5,46.7,31696.0,138.8,100.0,73.4,75.11,19.55,138.8,0.41425979795448087,0.37159857751290637,0,False,True
Oghuz district,district,2021,40.0,40.0,10349.0,10111.0,1138.0,48.0,14236.0,100.2,54.8,80.07,61.99,40.0,100.2,0.5502541986958371,0.48718071360941473,0,False,True
Ordubad district,district,2021,,,5489.0,5380.0,900.0,,6323.0,,,,,,,0.7329451178092344,0.5901120706897446,0,False,True
Saatli district,district,2021,30.44,32.65,32464.0,31941.0,15547.6,48.0,41884.0,38.4,15.9,56.35,50.0,30.44,38.4,0.3518253430351319,0.3071465503927201,0,False,True
Sabirabad district,district,2021,6.03,,61874.0,60095.0,23062.0,6.8,121761.0,94.9,,61.66,,6.03,94.9,0.9675838225627439,0.8680600261829416,22,False,True
Sadarak district,district,2021,,,2752.0,2224.0,1437.0,,1907.0,,,,,,,1.0,0.5304398341872059,0,False,True
Salyan district,district,2021,62.28,32.84,33331.0,32344.0,20925.0,48.0,50606.0,15.9,50.8,72.18,52.53,62.28,15.9,0.40900742113591176,0.3478210109531836,0,False,True
Samukh district,district,2021,47.84,64.9,11470.0,10672.0,8542.5,47.0,32547.0,24.2,23.3,58.69,80.0,47.84,24.2,0.8557375151435491,0.7778358872780564,0,False,True
Shabran district,district,2021,59.76,53.0,11957.0,10765.0,720.9,48.0,15252.0,29.1,,66.46,,59.76,29.1,0.5580629211906805,0.48651626099956846,0,False,True
Shahbuz district,district,2021,,,12107.0,12107.0,495.0,,15767.0,,,,,,,0.5176805499671164,0.39940949660815683,0,False,True
Shaki district,district,2021,22.83,36.66,32721.0,29275.0,4120.0,48.0,61638.0,20.1,59.9,84.09,61.18,22.83,20.1,0.6254190532288699,0.4606245070147045,0,False,True
Shamakhi district,district,2021,39.0,35.17,14285.0,13955.0,564.0,38.0,37477.0,,55.6,,70.0,39.0,55.6,0.7478856980254589,0.6130130469327214,0,False,True
Shamkir district,district,2021,18.65,,27855.0,27356.0,10603.0,44.2,53435.0,86.8,,63.88,,18.65,86.8,0.5177356948246554,0.4358450162633566,0,False,True
Sharur district,district,2021,,,21652.0,20866.0,6409.6,,29694.0,,,,,,,0.40684185094311764,0.35985232190427824,0,False,True
Shusha district,district,2021,,,2413.0,2376.0,231.9,,2033.0,,,,,,,1.7719538710817344,1.0,0,False,False
Siyazan district,district,2021,,47.13,6943.0,6701.0,422.0,,14002.0,,114.3,,88.42,47.13,114.3,0.8651308690280439,0.747695944661903,0,False,True
Tartar district,district,2021,22.74,24.33,12715.0,12680.0,9026.2,39.9,22419.0,32.7,100.0,43.12,30.0,22.74,32.7,0.5401309698621437,0.4861901024656117,0,False,True
Tovuz district,district,2021,60.0,,17962.0,17379.0,3325.0,27.0,38668.0,,,,,60.0,,0.6048989364801959,0.5194970751440989,0,False,True
Ujar district,district,2021,,,33305.0,31107.0,9310.0,,69563.0,,,,,,,0.6420809066931158,0.5081163000230728,0,False,True
Yevlakh district,district,2021,25.84,26.03,30461.0,26493.0,16580.0,59.0,37352.0,145.8,161.7,59.3,62.72,25.84,145.8,0.385604454392721,0.34440280752125174,0,False,True
Zagatala district,district,2021,50.0,49.1,28935.0,26972.0,8275.0,48.0,43857.0,11.3,30.2,50.07,76.82,50.0,11.3,0.4331346404123439,0.37067458421162264,0,False,True
Zangilan district,district,2021,,,853.0,853.0,66.5,,481.0,,,,,,,5.09875532019455,1.0,200,True,False
Zardab district,district,2021,32.09,43.01,22919.0,21760.0,17440.0,34.5,31963.0,55.8,10.1,50.0,50.63,32.09,55.8,0.41363767052123496,0.3760084133588792,0,False,True
Absheron district,district,2022,76.13,43.36,14030.0,14030.0,159.8,17.1,51186.0,29.5,8.6,89.58,49.02,76.13,29.5,1.0000000000000002,0.6073824750201298,15,False,True
Agdash district,district,2022,55.0,,32866.0,26116.0,10572.0,48.0,63608.0,,,65.0,,55.0,,0.6923586446591576,0.5827154192050816,2,False,True
Aghdam district,district,2022,7.59,,20707.0,20612.0,10476.3,4.1,41823.0,48.2,,66.7,,7.59,48.2,0.57206210535111,0.5146820753404817,0,False,False
Aghjabadi district,district,2022,31.12,,45366.0,42610.0,24966.0,4.9,138810.0,38.9,,21.53,,31.12,38.9,1.0000000000000002,0.8616580700227425,84,False,True
Aghstafa district,district,2022,14.46,,12018.0,9763.0,4730.5,54.4,17621.0,75.0,,80.0,,14.46,75.0,0.6150509709251573,0.5416127639612544,0,False,True
Aghsu district,district,2022,74.44,41.42,18906.0,16880.0,980.8,32.3,31120.0,5.9,44.8,78.82,60.0,74.44,5.9,0.5551144269380865,0.47355392908454674,0,False,True
Astara district,district,2022,32.16,,19819.0,19601.0,1307.8,23.2,27896.0,22.5,,41.08,,32.16,22.5,0.44242610114206293,0.3817266098460447,0,False,True
Babak district,district,2022,,,9246.0,8475.0,1386.0,,14087.0,,,,,,,0.6365203322228301,0.5488227658166327,0,False,True
Balakan district,district,2022,43.02,,13739.0,12486.0,2968.0,47.0,22180.0,86.0,,80.0,,43.02,86.0,0.568218910052553,0.4977362799140863,0,False,True
Barda district,district,2022,48.08,,46270.0,44064.0,27864.0,33.4,93292.0,34.0,,64.41,,48.08,34.0,0.6300735342187298,0.48499322668488765,21,False,True
Beylagan district,district,2022,,28.46,28420.0,28314.0,23570.5,,39925.0,,,,,28.46,,0.4004216959841988,0.3632314960900391,0,False,True
Bilasuvar district,district,2022,72.76,,19603.0,18681.0,7635.2,48.0,27472.0,13.0,,70.87,,72.76,13.0,0.4475176577028945,0.4014852061514522,0,False,True
Fuzuli district,district,2022,29.49,,16289.0,15412.0,6928.0,33.5,28747.0,120.4,,65.0,,29.49,120.4,0.5622193594938112,0.5063647641757472,0,False,False
Gabala district,district,2022,51.81,,20192.0,19865.0,1035.0,54.5,40129.0,18.4,,75.0,,51.81,18.4,0.5731847714519402,0.48096686055365023,0,False,True
Gadabay district,district,2022,,,21182.0,21085.0,10.0,,47914.0,,,,,,,0.9999999999999999,0.8900777486037859,77,False,True
