region,region_type,year,cost_price_per_centner_milk_enterprises_manat,cost_price_per_centner_milk_private_manat,cows_dairy_buffaloes_stock_heads,cows_heads,fodder_sown_area_ha,labour_hours_per_centner_milk_enterprises,milk_production_tons,profitability_milk_enterprises_pct,profitability_milk_private_pct,selling_price_per_centner_milk_enterprises_manat,selling_price_per_centner_milk_private_manat
Lerik district,district,2000,,,15255.0,14691.0,70.0,,12638.0,,,,
Lerik district,district,2001,,,15552.0,15107.0,291.0,,12594.0,,,,
Lerik district,district,2002,,,15977.0,15547.0,11.0,,12351.0,,,,
Lerik district,district,2003,,,16065.0,15652.0,313.0,,13583.0,,,,
Lerik district,district,2004,,,16186.0,15787.0,475.0,,13691.0,,,,
Lerik district,district,2005,25.0,14.0,16254.0,15892.0,519.0,45.8,13745.0,11.7,14.6,28.0,16.04
Lerik district,district,2006,,,16391.0,16104.0,868.0,,13748.0,,,,
Lerik district,district,2007,,,16667.0,16428.0,328.0,,13760.0,,,,
Lerik district,district,2008,27.03,17.6,16696.0,16493.0,239.0,54.1,13768.0,25.0,93.7,33.33,34.0
Lerik district,district,2009,24.68,30.94,16585.0,16411.0,407.0,48.0,13776.0,22.2,,36.67,
Lerik district,district,2010,26.29,25.4,16747.0,16642.0,415.0,46.8,13788.0,,,,
Lerik district,district,2011,29.48,31.19,16732.0,16644.0,356.0,48.0,13795.0,59.3,,50.0,
Lerik district,district,2012,31.59,30.93,16764.0,16701.0,306.0,48.0,14943.0,108.0,,66.67,
Lerik district,district,2013,31.66,31.84,16789.0,16724.0,334.0,48.0,15109.0,116.7,121.4,72.2,67.4
Lerik district,district,2014,31.71,32.34,16811.0,16753.0,341.0,48.8,15194.0,,,,
Lerik district,district,2015,33.33,30.38,16831.0,16783.0,423.0,47.6,15644.0,117.1,108.8,70.0,63.84
Lerik district,district,2016,35.71,32.96,16908.0,16868.0,411.0,47.6,15696.0,146.6,,85.38,
Lerik district,district,2017,39.58,21.93,16532.0,16485.0,389.0,47.9,15967.0,,127.0,,73.76
Lerik district,district,2018,36.17,18.03,16745.0,16701.0,318.0,48.9,15979.0,180.8,102.8,94.8,62.95
Lerik district,district,2019,34.92,41.71,17040.0,16998.0,309.0,47.6,23521.0,105.1,,72.79,
Lerik district,district,2020,37.93,,17349.0,17298.0,301.0,48.0,23653.0,112.0,,76.68,
Lerik district,district,2021,40.41,,17168.0,17118.0,527.2,58.4,23961.0,17.0,,24.71,
Lerik district,district,2022,50.07,,17874.0,17824.0,308.0,44.9,23743.0,96.2,,64.13,
Lerik district,district,2023,15.63,,17160.0,17134.0,376.0,18.6,27699.0,64.0,,90.7,
Lerik district,district,2024,20.38,,17145.0,17145.0,376.0,11.7,30896.0,2.8,,35.54,
Masalli district,district,2000,,,22263.0,20795.0,,,27446.0,,,,
Masalli district,district,2001,,,23722.0,22233.0,,,31804.0,,,,
Masalli district,district,2002,,,24570.0,23054.0,,,32723.0,,,,
Masalli district,district,2003,,,26593.0,24960.0,90.0,,36894.0,,,,
Masalli district,district,2004,,,29229.0,27622.0,270.0,,38257.0,,,,
Masalli district,district,2005,21.0,8.71,30607.0,28957.0,315.0,47.9,43524.0,10.9,50.0,14.83,18.46
Masalli district,district,2006,,,32140.0,30532.0,365.0,,43839.0,,,,
Masalli district,district,2007,,,33490.0,31717.0,453.0,,43942.0,,,,
Masalli district,district,2008,25.0,38.0,34170.0,32320.0,472.0,48.0,44155.0,18.2,45.0,26.0,58.0
Masalli district,district,2009,,15.22,35476.0,33614.0,583.0,48.0,44185.0,25.0,53.5,20.83,21.55
Masalli district,district,2010,12.36,53.85,34943.0,33072.0,974.0,48.0,42223.0,25.0,25.0,20.8,40.0
Masalli district,district,2011,43.92,16.67,35473.0,33775.0,913.0,48.0,43133.0,42.9,,20.8,
Masalli district,district,2012,14.67,16.13,36308.0,34655.0,1089.0,48.0,45289.0,42.9,,20.83,
Masalli district,district,2013,12.0,16.13,36619.0,34980.0,1951.0,48.7,48575.0,66.7,,20.8,66.7
Masalli district,district,2014,,17.24,36488.0,35040.0,1759.0,,48960.0,,135.3,,40.0
Masalli district,district,2015,,,36448.0,35041.0,1458.0,,49018.0,,,,
Masalli district,district,2016,,,36495.0,35085.0,1765.0,,49872.0,,,,
Masalli district,district,2017,,,36505.0,35092.0,3921.0,,50101.0,,,,
Masalli district,district,2018,,,36567.0,35126.0,2425.0,,50194.0,,,,
Masalli district,district,2019,,,36628.0,35200.0,2963.0,,49249.0,,,,
Masalli district,district,2020,,,36621.0,35150.0,3075.6,,49463.0,,,,
Masalli district,district,2021,,,36714.0,35206.0,3338.7,,49563.0,,75.1,,35.0
Masalli district,district,2022,,,37349.0,35874.0,3126.5,,49571.0,,,,
Masalli district,district,2023,,,37460.0,36012.0,2895.0,,50526.0,,,,
Masalli district,district,2024,39.0,,37198.0,35687.0,3262.0,48.0,50545.0,15.9,,69.57,
Mingachevir city,city,2000,,,712.0,478.0,41.0,,413.0,,,,
Mingachevir city,city,2001,,,858.0,532.0,206.0,,671.0,,,,
Mingachevir city,city,2002,,,773.0,491.0,100.0,,863.0,,,,
Mingachevir city,city,2003,,,1336.0,939.0,43.0,,792.0,,,,
Mingachevir city,city,2004,,,1814.0,1433.0,8.0,,841.0,,,,
Mingachevir city,city,2005,,,1258.0,962.0,86.0,,636.0,,,,
Mingachevir city,city,2006,,,827.0,538.0,50.0,,655.0,,,,
Mingachevir city,city,2007,,,1172.0,730.0,68.0,,657.0,,,,
Mingachevir city,city,2008,,20.0,1223.0,887.0,73.0,,1182.0,,20.0,,30.0
Mingachevir city,city,2009,20.0,20.0,1371.0,988.0,42.0,48.0,1186.0,25.4,,50.0,
Mingachevir city,city,2010,29.17,40.82,1556.0,1077.0,107.0,48.0,1404.0,14.5,,59.2,
Mingachevir city,city,2011,30.0,31.91,1340.0,1031.0,123.0,49.2,1599.0,53.2,,80.1,
Mingachevir city,city,2012,25.0,26.32,1496.0,1187.0,160.0,48.0,1181.0,66.7,50.0,50.34,51.3
Mingachevir city,city,2013,17.83,19.75,1355.0,1041.0,154.0,,1193.0,17.9,50.0,30.0,51.9
Mingachevir city,city,2014,19.44,21.74,1251.0,944.0,164.0,48.0,1158.0,49.0,54.2,52.4,54.7
Mingachevir city,city,2015,28.78,27.27,1404.0,1027.0,74.0,48.3,1167.0,7.6,22.8,33.53,44.29
Mingachevir city,city,2016,28.24,30.0,1393.0,1020.0,98.0,48.1,1146.0,2.7,,35.17,44.39
Mingachevir city,city,2017,19.46,,1343.0,968.0,50.0,48.1,1137.0,7.0,,62.78,
Mingachevir city,city,2018,14.29,,1255.0,929.0,50.0,95.9,1144.0,131.4,,69.41,
Mingachevir city,city,2019,15.04,,1118.0,859.0,38.0,39.4,1168.0,180.0,,70.0,
Mingachevir city,city,2020,20.4,,1098.0,842.0,47.5,45.8,1187.0,124.5,,70.0,
Mingachevir city,city,2021,20.08,,1109.0,853.0,46.5,47.0,1190.0,144.8,,70.0,
Mingachevir city,city,2022,27.07,,1146.0,885.0,23.0,48.4,1181.0,115.6,,75.45,
Mingachevir city,city,2023,27.82,,982.0,757.0,49.0,45.2,1251.0,50.0,,90.0,
Mingachevir city,city,2024,28.14,,847.0,665.0,75.0,48.0,1214.0,,,,
Naftalan city,city,2009,,,204.0,204.0,,,,,,,
Naftalan city,city,2010,,,160.0,152.0,,,235.0,,,,
Naftalan city,city,2011,20.0,,207.0,195.0,56.0,48.0,235.0,,,,
Naftalan city,city,2012,22.0,,240.0,234.0,56.0,48.0,386.0,131.0,,,
Naftalan city,city,2013,,18.71,266.0,260.0,104.0,,248.0,,42.9,,
Naftalan city,city,2014,18.12,25.95,230.0,226.0,102.0,48.1,305.0,123.8,,50.75,
Naftalan city,city,2015,,,231.0,228.0,98.0,,305.0,,,,
Naftalan city,city,2016,,,233.0,227.0,90.0,,323.0,,,,
Naftalan city,city,2017,,,210.0,205.0,27.0,,299.0,,,,
Naftalan city,city,2018,,,247.0,239.0,27.0,,409.0,,,,
Naftalan city,city,2019,,,246.0,238.0,15.0,,391.0,,,,
Naftalan city,city,2020,,,235.0,229.0,5.0,,392.0,,,,
Naftalan city,city,2021,,,237.0,230.0,7.0,,384.0,,,,
Naftalan city,city,2022,,,237.0,230.0,11.0,,384.0,,,,
Naftalan city,city,2023,,,253.0,246.0,11.0,,302.0,,,,
Naftalan city,city,2024,,,319.0,291.0,11.0,,294.0,,,,
Nakhchivan city,city,2000,,,284.0,256.0,,,620.0,,,,
Nakhchivan city,city,2001,,,290.0,260.0,,,457.0,,,,
Nakhchivan city,city,2002,,,398.0,393.0,,,458.0,,,,
Nakhchivan city,city,2003,,,408.0,403.0,,,527.0,,,,
Nakhchivan city,city,2004,,,431.0,426.0,,,636.0,,,,
Nakhchivan city,city,2005,,,455.0,450.0,,,640.0,,,,
Nakhchivan city,city,2006,,,468.0,466.0,22.0,,673.0,,,,
Nakhchivan city,city,2007,,,470.0,468.0,31.0,,694.0,,,,
Nakhchivan city,city,2008,,,1759.0,1671.0,17.0,,710.0,,,,
Nakhchivan city,city,2009,,,1885.0,1790.0,147.0,,1250.0,,,,
Nakhchivan city,city,2010,,,1931.0,1824.0,146.0,,1289.0,,,,
Nakhchivan city,city,2011,,,1950.0,1843.0,148.0,,1300.0,,,,
Nakhchivan city,city,2012,,,1970.0,1860.0,167.0,,1334.0,,,,
Nakhchivan city,city,2013,,,1990.0,1878.0,197.0,,1336.0,,,,
Nakhchivan city,city,2014,,,2010.0,1896.0,191.0,,1342.0,,,,
Nakhchivan city,city,2015,,,2033.0,1915.0,188.0,,1360.0,,,,
Nakhchivan city,city,2016,,,2060.0,1938.0,281.0,,1378.0,,,,
Nakhchivan city,city,2017,,,2085.0,1959.0,446.0,,1396.0,,,,
Nakhchivan city,city,2018,,,2113.0,1978.0,373.0,,1415.0,,,,
Nakhchivan city,city,2019,,,2136.0,1998.0,367.0,,1442.0,,,,
Nakhchivan city,city,2020,,,2164.0,2017.0,383.0,,1472.0,,,,
Nakhchivan city,city,2021,,,2197.0,2041.0,524.0,,1492.0,,,,
Nakhchivan city,city,2022,,,2226.0,2066.0,529.0,,1513.0,,,,
Nakhchivan city,city,2023,,,1316.0,1271.0,581.0,,972.0,,,,
Nakhchivan city,city,2024,,,1581.0,1550.0,332.2,,1295.0,,,,
Neftchala district,district,2000,,,15536.0,13236.0,5887.0,,19180.0,,,,
Neftchala district,district,2001,,,16016.0,13761.0,4432.0,,17753.0,,,,
Neftchala district,district,2002,,,16696.0,14371.0,5045.0,,17657.0,,,,
Neftchala district,district,2003,,,17515.0,15285.0,5915.0,,18110.0,,,,
Neftchala district,district,2004,,,17774.0,15630.0,6059.0,,18545.0,,,,
Neftchala district,district,2005,23.88,23.99,18431.0,16486.0,5805.0,50.0,18736.0,-33.0,-29.2,16.29,17.0
Neftchala district,district,2006,,,18141.0,16371.0,6647.0,,17950.0,,,,
Neftchala district,district,2007,,,18228.0,16496.0,9493.0,,18855.0,,,,
Neftchala district,district,2008,26.06,18.86,18554.0,16895.0,12775.0,50.0,19999.0,49.0,73.7,39.04,33.0
Neftchala district,district,2009,26.0,18.58,19113.0,17547.0,11131.0,49.0,20000.0,27.2,40.0,35.52,35.0
Neftchala district,district,2010,22.54,20.28,19495.0,17929.0,10285.0,48.0,20167.0,42.6,39.3,32.3,28.1
Neftchala district,district,2011,19.16,20.28,19864.0,18268.0,10754.0,48.0,20207.0,-6.8,39.3,16.8,28.1
Neftchala district,district,2012,27.56,16.36,20236.0,18521.0,12072.0,48.0,22869.0,46.8,39.3,43.7,28.1
Neftchala district,district,2013,27.14,16.23,20677.0,18929.0,10628.0,48.5,23734.0,57.4,74.4,43.7,28.7
Neftchala district,district,2014,22.07,34.18,20869.0,19147.0,12191.0,48.0,23865.0,95.6,139.5,53.49,39.62
Neftchala district,district,2015,13.68,90.0,21062.0,19356.0,12348.0,46.0,24325.0,158.1,53.8,70.0,40.0
Neftchala district,district,2016,16.36,187.5,21173.0,19559.0,10695.0,45.4,24415.0,157.3,141.8,70.0,60.0
Neftchala district,district,2017,20.03,34.29,21039.0,19802.0,8746.0,46.1,24508.0,62.3,44.4,60.79,60.0
Neftchala district,district,2018,21.43,33.93,20959.0,19877.0,8870.0,46.7,27163.0,113.3,93.4,50.0,50.23
Neftchala district,district,2019,16.5,16.15,21030.0,20017.0,9519.0,46.7,31151.0,120.7,98.4,40.49,51.58
Neftchala district,district,2020,16.5,16.15,21127.0,20216.0,11282.8,46.7,31180.0,133.8,83.8,79.42,80.0
Neftchala district,district,2021,19.55,16.4,22452.0,21582.0,11311.5,46.7,31696.0,138.8,100.0,73.4,75.11
Neftchala district,district,2022,19.3,16.4,22440.0,21603.0,9268.2,46.7,31920.0,119.6,100.0,80.0,80.0
Neftchala district,district,2023,19.25,16.42,24708.0,23774.0,8505.4,46.7,32157.0,100.0,90.5,80.0,80.0
Neftchala district,district,2024,20.42,16.43,23814.0,22820.0,8063.0,46.7,34894.0,112.6,83.6,54.56,80.0
Oghuz district,district,2000,,,12201.0,9931.0,311.0,,11346.0,,,,
Oghuz district,district,2001,,,12217.0,9909.0,313.0,,12938.0,,,,
Oghuz district,district,2002,,,12454.0,10193.0,365.0,,13557.0,,,,
Oghuz district,district,2003,,,12494.0,10323.0,446.0,,14358.0,,,,
Oghuz district,district,2004,,,12562.0,10495.0,757.0,,15464.0,,,,
Oghuz district,district,2005,22.68,22.36,12565.0,10595.0,748.0,45.7,15476.0,39.0,36.3,31.52,31.88
Oghuz district,district,2006,,,12806.0,10992.0,1222.0,,15477.0,,,,
Oghuz district,district,2007,,,12870.0,11125.0,2291.0,,15488.0,,,,
Oghuz district,district,2008,32.87,34.92,13051.0,11440.0,2373.0,46.5,15491.0,80.9,64.0,59.44,60.0
Oghuz district,district,2009,31.58,34.48,12926.0,11396.0,2216.0,47.0,15493.0,102.7,65.3,63.92,60.0
Oghuz district,district,2010,36.93,39.33,12931.0,11464.0,2523.0,47.0,15895.0,71.6,57.5,63.4,65.0
Oghuz district,district,2011,37.1,39.59,12942.0,11498.0,3445.0,46.9,15926.0,89.3,56.0,70.5,66.1
Oghuz district,district,2012,35.0,37.13,12798.0,11406.0,3017.0,48.0,15953.0,75.9,81.2,61.56,63.6
Oghuz district,district,2013,35.0,37.4,12799.0,11463.0,3007.0,47.0,16079.0,55.6,59.2,60.0,62.6
Oghuz district,district,2014,35.0,38.47,12050.0,11090.0,2786.0,47.2,16083.0,72.1,48.9,60.24,60.0
Oghuz district,district,2015,34.48,37.96,12070.0,11258.0,2789.0,46.4,16084.0,71.4,54.4,60.0,60.0
Oghuz district,district,2016,35.42,37.97,11826.0,11209.0,2553.0,46.3,16086.0,97.6,50.5,69.18,60.0
Oghuz district,district,2017,34.69,38.1,11257.0,10843.0,2093.0,47.0,16086.0,97.1,50.5,69.0,60.0
Oghuz district,district,2018,38.24,38.24,10467.0,10112.0,1712.0,47.2,15389.0,73.6,50.4,65.9,60.0
Oghuz district,district,2019,40.0,40.74,10443.0,10190.0,1849.0,49.2,14374.0,37.8,54.8,60.0,65.0
Oghuz district,district,2020,40.0,,10434.0,10201.0,1339.0,48.0,14352.0,75.0,54.8,70.0,65.0
Oghuz district,district,2021,40.0,40.0,10349.0,10111.0,1138.0,48.0,14236.0,100.2,54.8,80.07,61.99
Oghuz district,district,2022,40.02,,10152.0,9945.0,1016.0,48.0,14049.0,124.7,,89.94,
Oghuz district,district,2023,39.83,,9791.0,9599.0,1041.0,48.0,14094.0,148.9,,100.0,
Oghuz district,district,2024,40.0,,9649.0,9434.0,1073.0,48.0,13819.0,150.0,,100.0,
Ordubad district,district,2000,,,2707.0,2662.0,470.0,,3850.0,,,,
Ordubad district,district,2001,,,2801.0,2753.0,458.0,,3445.0,,,,
Ordubad district,district,2002,,,2987.0,2946.0,399.0,,3950.0,,,,
Ordubad district,district,2003,,,3086.0,3056.0,482.0,,3946.0,,,,
Ordubad district,district,2004,,,3368.0,3327.0,425.0,,4351.0,,,,
Ordubad district,district,2005,,,3492.0,3455.0,334.0,,4445.0,,,,
Ordubad district,district,2006,,,4295.0,4256.0,254.0,,4626.0,,,,
Ordubad district,district,2007,,,4342.0,4302.0,252.0,,4805.0,,,,
Ordubad district,district,2008,,,4407.0,4365.0,252.0,,4952.0,,,,
Ordubad district,district,2009,,,4496.0,4454.0,251.0,,5100.0,,,,
Ordubad district,district,2010,,,4577.0,4534.0,223.0,,5225.0,,,,
Ordubad district,district,2011,,,4659.0,4611.0,230.0,,5284.0,,,,
Ordubad district,district,2012,,,4735.0,4680.0,220.0,,5359.0,,,,
Ordubad district,district,2013,,,4780.0,4724.0,220.0,,5424.0,,,,
Ordubad district,district,2014,,,4832.0,4775.0,216.0,,5529.0,,,,
Ordubad district,district,2015,,,4886.0,4824.0,214.0,,5634.0,,,,
Ordubad district,district,2016,,,4950.0,4872.0,414.0,,5751.0,,,,
Ordubad district,district,2017,,,5011.0,4927.0,687.0,,5846.0,,,,
Ordubad district,district,2018,,,5070.0,4975.0,677.0,,5920.0,,,,
Ordubad district,district,2019,,,5233.0,5136.0,669.0,,6035.0,,,,
Ordubad district,district,2020,,,5420.0,5319.0,730.0,,6178.0,,,,
Ordubad district,district,2021,,,5489.0,5380.0,900.0,,6323.0,,,,
Ordubad district,district,2022,,,5557.0,5445.0,874.0,,6414.0,,,,
Ordubad district,district,2023,,,3285.0,3237.0,884.0,,4396.0,,,,
Ordubad district,district,2024,,,3018.0,2981.0,809.1,,4444.0,,,,
Saatli district,district,2000,,,20452.0,17387.0,3763.0,,22595.0,,,,
Saatli district,district,2001,,,23678.0,19214.0,3378.0,,22733.0,,,,
Saatli district,district,2002,,,24578.0,20668.0,5088.0,,24159.0,,,,
Saatli district,district,2003,,,25177.0,21517.0,7102.0,,27816.0,,,,
Saatli district,district,2004,,,26124.0,22516.0,7635.0,,30650.0,,,,
Saatli district,district,2005,11.0,,27036.0,23956.0,7306.0,50.0,31540.0,50.0,,18.0,
Saatli district,district,2006,,,28379.0,25450.0,9983.0,,32171.0,,,,
Saatli district,district,2007,,,29372.0,26780.0,14528.0,,35486.0,,,,
Saatli district,district,2008,11.99,12.5,29730.0,27231.0,15470.0,47.9,36381.0,56.5,50.0,24.87,27.0
Saatli district,district,2009,12.01,12.6,30374.0,27997.0,14398.0,48.0,36523.0,66.9,60.0,20.02,20.0
Saatli district,district,2010,12.52,12.94,30943.0,28823.0,12622.0,48.0,36770.0,53.8,55.4,20.0,20.0
Saatli district,district,2011,15.19,15.7,31355.0,29360.0,15137.0,48.0,36845.0,24.5,55.7,20.0,20.3
Saatli district,district,2012,25.81,30.0,31524.0,29841.0,16244.0,48.0,37304.0,-35.0,-55.5,20.01,20.0
Saatli district,district,2013,34.0,34.01,31569.0,29913.0,16426.0,48.0,37891.0,15.1,11.2,50.0,50.0
Saatli district,district,2014,36.78,33.96,31560.0,29971.0,17688.0,48.9,37893.0,17.2,11.1,50.0,50.0
Saatli district,district,2015,36.43,34.03,32064.0,31160.0,19287.0,48.7,38253.0,24.5,11.1,50.0,50.0
Saatli district,district,2016,35.32,34.01,32093.0,31309.0,17620.0,48.6,38696.0,25.0,11.1,50.0,50.0
Saatli district,district,2017,34.6,34.1,32135.0,31415.0,13299.0,49.0,38753.0,25.0,11.1,57.2,50.0
Saatli district,district,2018,33.14,33.23,32208.0,31531.0,13688.0,48.2,41852.0,24.2,11.1,50.0,50.0
Saatli district,district,2019,29.8,32.65,32307.0,31701.0,12993.0,48.2,41870.0,67.2,15.9,50.0,50.0
Saatli district,district,2020,29.92,32.65,32354.0,31782.0,13838.0,48.2,41877.0,48.8,31.2,50.0,50.0
Saatli district,district,2021,30.44,32.65,32464.0,31941.0,15547.6,48.0,41884.0,38.4,15.9,56.35,50.0
Saatli district,district,2022,30.47,28.5,32547.0,32034.0,18642.7,48.0,41892.0,97.8,13.8,79.11,50.0
Saatli district,district,2023,30.44,27.78,32657.0,32133.0,16586.0,48.0,41899.0,80.5,15.8,73.44,50.0
Saatli district,district,2024,30.45,27.78,33274.0,32892.0,18930.0,48.0,41907.0,93.8,19.3,77.54,51.52
Sabirabad district,district,2000,,,38594.0,31385.0,4424.0,,49988.0,,,,
Sabirabad district,district,2001,,,38884.0,31552.0,4560.0,,44706.0,,,,
Sabirabad district,district,2002,,,39911.0,32389.0,5178.0,,44983.0,,,,
Sabirabad district,district,2003,,,41604.0,33865.0,7239.0,,47963.0,,,,
Sabirabad district,district,2004,,,43179.0,35132.0,6792.0,,55372.0,,,,
Sabirabad district,district,2005,16.02,14.22,44757.0,36441.0,8550.0,50.0,58698.0,4.2,19.4,17.0,17.0
Sabirabad district,district,2006,,,46314.0,37850.0,10689.0,,62416.0,,,,
Sabirabad district,district,2007,,,49189.0,40171.0,12813.0,,66116.0,,,,
Sabirabad district,district,2008,28.14,38.6,51721.0,42946.0,15870.0,48.0,69918.0,-16.3,5.3,23.69,55.82
Sabirabad district,district,2009,28.0,33.5,54187.0,45131.0,19216.0,48.1,71270.0,18.2,2.9,33.86,35.0
Sabirabad district,district,2010,38.8,34.0,53500.0,44623.0,15075.0,48.1,75621.0,0.3,17.4,40.2,40.0
Sabirabad district,district,2011,33.6,33.71,54483.0,45440.0,22581.0,48.1,80316.0,2.9,19.8,35.0,41.0
Sabirabad district,district,2012,38.8,33.8,55660.0,46352.0,23206.0,48.1,84581.0,5.6,19.9,42.22,41.0
Sabirabad district,district,2013,38.0,29.45,56565.0,47113.0,23041.0,47.9,88661.0,9.2,19.3,43.1,41.4
Sabirabad district,district,2014,37.5,25.71,57377.0,47799.0,22419.0,48.0,92877.0,10.4,35.8,43.04,42.7
Sabirabad district,district,2015,37.93,29.61,58199.0,48514.0,23252.0,48.0,97771.0,10.1,40.5,42.04,42.94
Sabirabad district,district,2016,38.66,29.97,59188.0,49357.0,20033.0,48.0,103719.0,26.0,42.3,50.58,42.72
Sabirabad district,district,2017,38.53,,60171.0,51129.0,19342.0,48.1,106852.0,27.1,,51.41,
Sabirabad district,district,2018,16.53,,60927.0,55613.0,20141.0,41.5,113994.0,100.0,,30.88,
Sabirabad district,district,2019,5.16,,61331.0,57022.0,23872.0,6.9,118812.0,26.2,,72.43,
Sabirabad district,district,2020,5.22,,61607.0,58923.0,22374.0,7.1,118771.0,92.0,,58.41,
Sabirabad district,district,2021,6.03,,61874.0,60095.0,23062.0,6.8,121761.0,94.9,,61.66,
Sabirabad district,district,2022,10.6,,63813.0,61963.0,23752.6,7.9,123523.0,27.8,,44.63,
Sabirabad district,district,2023,50.39,,63849.0,62035.0,21475.0,11.2,124397.0,24.2,,62.47,
Sabirabad district,district,2024,61.16,,63280.0,62341.0,21963.0,21.1,126595.0,2.7,,67.52,
Sadarak district,district,2000,,,940.0,760.0,96.0,,1450.0,,,,
Sadarak district,district,2001,,,826.0,649.0,176.0,,1016.0,,,,
Sadarak district,district,2002,,,749.0,599.0,250.0,,1101.0,,,,
Sadarak district,district,2003,,,1215.0,924.0,290.0,,1235.0,,,,
Sadarak district,district,2004,,,1090.0,817.0,290.0,,1420.0,,,,
Sadarak district,district,2005,,,1149.0,876.0,405.0,,1459.0,,,,
Sadarak district,district,2006,,,1350.0,1041.0,491.0,,1522.0,,,,
Sadarak district,district,2007,,,1362.0,1054.0,716.0,,1576.0,,,,
Sadarak district,district,2008,,,1384.0,1072.0,700.0,,1600.0,,,,
Sadarak district,district,2009,,,1408.0,1093.0,523.0,,1630.0,,,,
Sadarak district,district,2010,,,1550.0,1128.0,490.0,,1665.0,,,,
Sadarak district,district,2011,,,1570.0,1122.0,497.0,,1690.0,,,,
Sadarak district,district,2012,,,1590.0,1138.0,572.0,,1713.0,,,,
Sadarak district,district,2013,,,1610.0,1150.0,597.0,,1715.0,,,,
Sadarak district,district,2014,,,1630.0,1164.0,594.0,,1720.0,,,,
Sadarak district,district,2015,,,1650.0,1178.0,589.0,,1742.0,,,,
Sadarak district,district,2016,,,1670.0,1191.0,767.0,,1764.0,,,,
Sadarak district,district,2017,,,1699.0,1210.0,329.0,,1786.0,,,,
Sadarak district,district,2018,,,1722.0,1224.0,320.0,,1810.0,,,,
Sadarak district,district,2019,,,1746.0,1240.0,374.0,,1850.0,,,,
Sadarak district,district,2020,,,1784.0,1265.0,481.0,,1881.0,,,,
Sadarak district,district,2021,,,2752.0,2224.0,1437.0,,1907.0,,,,
Sadarak district,district,2022,,,2789.0,2255.0,1290.0,,1938.0,,,,
Sadarak district,district,2023,,,1445.0,1121.0,1205.0,,1523.0,,,,
Sadarak district,district,2024,,,1358.0,1084.0,1171.5,,1539.0,,,,
Salyan district,district,2000,,,24761.0,22183.0,6580.0,,30561.0,,,,
Salyan district,district,2001,,,24947.0,22521.0,6993.0,,28437.0,,,,
Salyan district,district,2002,,,26061.0,23510.0,7541.0,,32409.0,,,,
Salyan district,district,2003,,,26606.0,24503.0,9992.0,,31257.0,,,,
Salyan district,district,2004,,,27377.0,24930.0,12900.0,,32348.0,,,,
Salyan district,district,2005,19.3,11.29,28555.0,26382.0,11888.0,47.8,32994.0,71.6,24.0,32.67,14.0
Salyan district,district,2006,,,29420.0,27461.0,13428.0,,36440.0,,,,
Salyan district,district,2007,,,31987.0,30188.0,15586.0,,40192.0,,,,
Salyan district,district,2008,20.7,16.01,33124.0,31033.0,17103.0,48.0,40510.0,63.6,56.2,33.85,25.0
Salyan district,district,2009,18.59,16.01,33270.0,31163.0,18890.0,48.0,40621.0,56.1,87.4,35.0,30.0
Salyan district,district,2010,18.09,17.4,33678.0,31592.0,19229.0,49.3,40000.0,91.5,56.4,34.3,27.9
Salyan district,district,2011,34.59,13.49,32112.0,29915.0,21663.0,48.0,42207.0,20.8,104.7,42.6,32.8
Salyan district,district,2012,36.67,13.18,32518.0,30361.0,21504.0,48.0,42258.0,8.6,121.3,39.83,33.9
Salyan district,district,2013,39.26,13.73,32855.0,31176.0,21004.0,48.0,44762.0,26.7,147.2,49.8,39.3
Salyan district,district,2014,48.74,14.32,33293.0,31650.0,22434.0,48.0,44775.0,12.3,132.0,54.76,40.38
Salyan district,district,2015,32.72,14.07,33351.0,32014.0,20861.0,48.0,45000.0,38.3,125.2,45.24,45.52
Salyan district,district,2016,35.77,14.42,33426.0,31995.0,19091.0,48.0,45011.0,38.7,130.0,49.6,43.44
Salyan district,district,2017,33.76,17.29,33292.0,31950.0,18079.0,48.0,45857.0,48.1,83.8,49.99,32.12
Salyan district,district,2018,31.67,15.44,33304.0,31994.0,19840.0,48.0,49957.0,57.6,126.2,49.8,47.73
Salyan district,district,2019,48.25,16.95,33324.0,32205.0,22352.0,48.0,50030.0,11.9,106.8,54.0,42.12
Salyan district,district,2020,35.45,29.2,33329.0,32268.0,22249.0,48.0,50487.0,8.1,69.9,37.59,50.0
Salyan district,district,2021,62.28,32.84,33331.0,32344.0,20925.0,48.0,50606.0,15.9,50.8,72.18,52.53
Salyan district,district,2022,52.95,37.5,33279.0,32366.0,17689.0,48.0,50749.0,13.5,23.6,60.13,47.01
Salyan district,district,2023,49.65,49.6,33264.0,32447.0,16465.0,48.0,50870.0,37.8,56.3,68.39,78.18
Salyan district,district,2024,50.63,50.0,33155.0,32933.0,17217.0,48.0,50865.0,58.1,75.7,80.05,87.87
Samukh district,district,2000,,,7104.0,6031.0,1652.0,,8464.0,,,,
Samukh district,district,2001,,,7321.0,6340.0,1635.0,,7143.0,,,,
Samukh district,district,2002,,,7606.0,6531.0,1820.0,,8413.0,,,,
Samukh district,district,2003,,,7866.0,6813.0,2339.0,,8700.0,,,,
Samukh district,district,2004,,,8415.0,7279.0,2843.0,,10837.0,,,,
Samukh district,district,2005,9.7,14.0,8530.0,7416.0,2960.0,45.5,11094.0,20.8,18.0,18.12,17.71
Samukh district,district,2006,,,8776.0,7720.0,3633.0,,11113.0,,,,
