region,year,variable,value,region_type
Ganja-Dashkasan economic region,2016,milk_production_tons,112390.0,economic_region
Ganja-Dashkasan economic region,2017,milk_production_tons,115440.0,economic_region
Ganja-Dashkasan economic region,2018,milk_production_tons,113205.0,economic_region
Ganja-Dashkasan economic region,2019,milk_production_tons,120384.0,economic_region
Ganja-Dashkasan economic region,2020,milk_production_tons,120461.0,economic_region
Ganja-Dashkasan economic region,2021,milk_production_tons,125756.0,economic_region
Ganja-Dashkasan economic region,2022,milk_production_tons,126165.0,economic_region
Ganja-Dashkasan economic region,2023,milk_production_tons,126972.0,economic_region
Ganja-Dashkasan economic region,2024,milk_production_tons,129289.0,economic_region
Ganja city,2000,milk_production_tons,466.0,city
Ganja city,2001,milk_production_tons,485.0,city
Ganja city,2002,milk_production_tons,491.0,city
Ganja city,2003,milk_production_tons,487.0,city
Ganja city,2004,milk_production_tons,579.0,city
Ganja city,2005,milk_production_tons,535.0,city
Ganja city,2006,milk_production_tons,541.0,city
Ganja city,2007,milk_production_tons,350.0,city
Ganja city,2008,milk_production_tons,432.0,city
Ganja city,2009,milk_production_tons,456.0,city
Ganja city,2010,milk_production_tons,385.0,city
Ganja city,2011,milk_production_tons,300.0,city
Ganja city,2012,milk_production_tons,446.0,city
Ganja city,2013,milk_production_tons,520.0,city
Ganja city,2014,milk_production_tons,569.0,city
Ganja city,2015,milk_production_tons,588.0,city
Ganja city,2016,milk_production_tons,394.0,city
Ganja city,2017,milk_production_tons,421.0,city
Ganja city,2018,milk_production_tons,417.0,city
Ganja city,2019,milk_production_tons,413.0,city
Ganja city,2020,milk_production_tons,474.0,city
Ganja city,2021,milk_production_tons,589.0,city
Ganja city,2022,milk_production_tons,403.0,city
Ganja city,2023,milk_production_tons,711.0,city
Ganja city,2024,milk_production_tons,690.0,city
Naftalan city,2000,milk_production_tons,,city
Naftalan city,2001,milk_production_tons,,city
Naftalan city,2002,milk_production_tons,,city
Naftalan city,2003,milk_production_tons,,city
Naftalan city,2004,milk_production_tons,,city
Naftalan city,2005,milk_production_tons,,city
Naftalan city,2006,milk_production_tons,,city
Naftalan city,2007,milk_production_tons,,city
Naftalan city,2008,milk_production_tons,,city
Naftalan city,2009,milk_production_tons,,city
Naftalan city,2010,milk_production_tons,235.0,city
Naftalan city,2011,milk_production_tons,235.0,city
Naftalan city,2012,milk_production_tons,386.0,city
Naftalan city,2013,milk_production_tons,248.0,city
Naftalan city,2014,milk_production_tons,305.0,city
Naftalan city,2015,milk_production_tons,305.0,city
Naftalan city,2016,milk_production_tons,323.0,city
Naftalan city,2017,milk_production_tons,299.0,city
Naftalan city,2018,milk_production_tons,409.0,city
Naftalan city,2019,milk_production_tons,391.0,city
Naftalan city,2020,milk_production_tons,392.0,city
Naftalan city,2021,milk_production_tons,384.0,city
Naftalan city,2022,milk_production_tons,384.0,city
Naftalan city,2023,milk_production_tons,302.0,city
Naftalan city,2024,milk_production_tons,294.0,city
Dashkasan district,2000,milk_production_tons,16738.0,district
Dashkasan district,2001,milk_production_tons,18552.0,district
Dashkasan district,2002,milk_production_tons,17404.0,district
Dashkasan district,2003,milk_production_tons,15556.0,district
Dashkasan district,2004,milk_production_tons,17179.0,district
Dashkasan district,2005,milk_production_tons,19574.0,district
Dashkasan district,2006,milk_production_tons,20162.0,district
Dashkasan district,2007,milk_production_tons,19033.0,district
Dashkasan district,2008,milk_production_tons,19025.0,district
Dashkasan district,2009,milk_production_tons,19032.0,district
Dashkasan district,2010,milk_production_tons,19341.0,district
Dashkasan district,2011,milk_production_tons,20213.0,district
Dashkasan district,2012,milk_production_tons,20527.0,district
Dashkasan district,2013,milk_production_tons,21511.0,district
Dashkasan district,2014,milk_production_tons,21516.0,district
Dashkasan district,2015,milk_production_tons,22713.0,district
Dashkasan district,2016,milk_production_tons,22892.0,district
Dashkasan district,2017,milk_production_tons,23548.0,district
Dashkasan district,2018,milk_production_tons,22763.0,district
Dashkasan district,2019,milk_production_tons,22174.0,district
Dashkasan district,2020,milk_production_tons,22054.0,district
Dashkasan district,2021,milk_production_tons,25002.0,district
Dashkasan district,2022,milk_production_tons,25407.0,district
Dashkasan district,2023,milk_production_tons,25174.0,district
Dashkasan district,2024,milk_production_tons,27310.0,district
Goranboy district,2000,milk_production_tons,11624.0,district
Goranboy district,2001,milk_production_tons,13377.0,district
Goranboy district,2002,milk_production_tons,14066.0,district
Goranboy district,2003,milk_production_tons,14500.0,district
Goranboy district,2004,milk_production_tons,14620.0,district
Goranboy district,2005,milk_production_tons,14645.0,district
Goranboy district,2006,milk_production_tons,14667.0,district
Goranboy district,2007,milk_production_tons,15738.0,district
Goranboy district,2008,milk_production_tons,15740.0,district
Goranboy district,2009,milk_production_tons,18880.0,district
Goranboy district,2010,milk_production_tons,23619.0,district
Goranboy district,2011,milk_production_tons,27510.0,district
Goranboy district,2012,milk_production_tons,32390.0,district
Goranboy district,2013,milk_production_tons,35389.0,district
Goranboy district,2014,milk_production_tons,35966.0,district
Goranboy district,2015,milk_production_tons,36114.0,district
Goranboy district,2016,milk_production_tons,36208.0,district
Goranboy district,2017,milk_production_tons,37061.0,district
Goranboy district,2018,milk_production_tons,35114.0,district
Goranboy district,2019,milk_production_tons,42104.0,district
Goranboy district,2020,milk_production_tons,42237.0,district
Goranboy district,2021,milk_production_tons,43060.0,district
Goranboy district,2022,milk_production_tons,43094.0,district
Goranboy district,2023,milk_production_tons,43266.0,district
Goranboy district,2024,milk_production_tons,42408.0,district
Goygol district,2000,milk_production_tons,5692.0,district
Goygol district,2001,milk_production_tons,6603.0,district
Goygol district,2002,milk_production_tons,7376.0,district
Goygol district,2003,milk_production_tons,8870.0,district
Goygol district,2004,milk_production_tons,10546.0,district
Goygol district,2005,milk_production_tons,14471.0,district
Goygol district,2006,milk_production_tons,15538.0,district
Goygol district,2007,milk_production_tons,20324.0,district
Goygol district,2008,milk_production_tons,22354.0,district
Goygol district,2009,milk_production_tons,22427.0,district
Goygol district,2010,milk_production_tons,22532.0,district
Goygol district,2011,milk_production_tons,22586.0,district
Goygol district,2012,milk_production_tons,22594.0,district
Goygol district,2013,milk_production_tons,23028.0,district
Goygol district,2014,milk_production_tons,23348.0,district
Goygol district,2015,milk_production_tons,23540.0,district
Goygol district,2016,milk_production_tons,23559.0,district
Goygol district,2017,milk_production_tons,23698.0,district
Goygol district,2018,milk_production_tons,23717.0,district
Goygol district,2019,milk_production_tons,23943.0,district
Goygol district,2020,milk_production_tons,23937.0,district
Goygol district,2021,milk_production_tons,24174.0,district
Goygol district,2022,milk_production_tons,24220.0,district
Goygol district,2023,milk_production_tons,24312.0,district
Goygol district,2024,milk_production_tons,24879.0,district
Samukh district,2000,milk_production_tons,8464.0,district
Samukh district,2001,milk_production_tons,7143.0,district
Samukh district,2002,milk_production_tons,8413.0,district
Samukh district,2003,milk_production_tons,8700.0,district
Samukh district,2004,milk_production_tons,10837.0,district
Samukh district,2005,milk_production_tons,11094.0,district
Samukh district,2006,milk_production_tons,11113.0,district
Samukh district,2007,milk_production_tons,12850.0,district
Samukh district,2008,milk_production_tons,13032.0,district
Samukh district,2009,milk_production_tons,13106.0,district
Samukh district,2010,milk_production_tons,13616.0,district
Samukh district,2011,milk_production_tons,13685.0,district
Samukh district,2012,milk_production_tons,13714.0,district
Samukh district,2013,milk_production_tons,14041.0,district
Samukh district,2014,milk_production_tons,14099.0,district
Samukh district,2015,milk_production_tons,16737.0,district
Samukh district,2016,milk_production_tons,29014.0,district
Samukh district,2017,milk_production_tons,30413.0,district
Samukh district,2018,milk_production_tons,30785.0,district
Samukh district,2019,milk_production_tons,31359.0,district
Samukh district,2020,milk_production_tons,31367.0,district
Samukh district,2021,milk_production_tons,32547.0,district
Samukh district,2022,milk_production_tons,32657.0,district
Samukh district,2023,milk_production_tons,33207.0,district
Samukh district,2024,milk_production_tons,33708.0,district
Karabakh economic region,2000,milk_production_tons,97768.0,economic_region
Karabakh economic region,2001,milk_production_tons,103756.0,economic_region
Karabakh economic region,2002,milk_production_tons,106035.0,economic_region
Karabakh economic region,2003,milk_production_tons,112229.0,economic_region
Karabakh economic region,2004,milk_production_tons,123799.0,economic_region
Karabakh economic region,2005,milk_production_tons,129705.0,economic_region
Karabakh economic region,2006,milk_production_tons,133539.0,economic_region
Karabakh economic region,2007,milk_production_tons,137699.0,economic_region
Karabakh economic region,2008,milk_production_tons,140767.0,economic_region
Karabakh economic region,2009,milk_production_tons,145051.0,economic_region
Karabakh economic region,2010,milk_production_tons,149211.0,economic_region
Karabakh economic region,2011,milk_production_tons,154443.0,economic_region
Karabakh economic region,2012,milk_production_tons,160988.0,economic_region
Karabakh economic region,2013,milk_production_tons,186251.0,economic_region
Karabakh economic region,2014,milk_production_tons,205493.0,economic_region
Karabakh economic region,2015,milk_production_tons,238585.0,economic_region
Karabakh economic region,2016,milk_production_tons,268167.0,economic_region
Karabakh economic region,2017,milk_production_tons,271650.0,economic_region
Karabakh economic region,2018,milk_production_tons,277061.0,economic_region
Karabakh economic region,2019,milk_production_tons,300960.0,economic_region
Karabakh economic region,2020,milk_production_tons,311817.0,economic_region
Karabakh economic region,2021,milk_production_tons,311007.0,economic_region
Karabakh economic region,2022,milk_production_tons,332638.0,economic_region
Karabakh economic region,2023,milk_production_tons,355906.0,economic_region
Karabakh economic region,2024,milk_production_tons,372166.0,economic_region
Khankandi city,2000,milk_production_tons,,city
Khankandi city,2001,milk_production_tons,,city
Khankandi city,2002,milk_production_tons,,city
Khankandi city,2003,milk_production_tons,,city
Khankandi city,2004,milk_production_tons,,city
Khankandi city,2005,milk_production_tons,,city
Khankandi city,2006,milk_production_tons,,city
Khankandi city,2007,milk_production_tons,,city
Khankandi city,2008,milk_production_tons,,city
Khankandi city,2009,milk_production_tons,,city
Khankandi city,2010,milk_production_tons,,city
Khankandi city,2011,milk_production_tons,,city
Khankandi city,2012,milk_production_tons,,city
Khankandi city,2013,milk_production_tons,,city
Khankandi city,2014,milk_production_tons,,city
Khankandi city,2015,milk_production_tons,,city
Khankandi city,2016,milk_production_tons,,city
Khankandi city,2017,milk_production_tons,,city
Khankandi city,2018,milk_production_tons,,city
Khankandi city,2019,milk_production_tons,,city
Khankandi city,2020,milk_production_tons,,city
Khankandi city,2021,milk_production_tons,,city
Khankandi city,2022,milk_production_tons,,city
Khankandi city,2023,milk_production_tons,,city
Khankandi city,2024,milk_production_tons,,city
Aghjabadi district,2000,milk_production_tons,40734.0,district
Aghjabadi district,2001,milk_production_tons,46137.0,district
Aghjabadi district,2002,milk_production_tons,45103.0,district
Aghjabadi district,2003,milk_production_tons,44300.0,district
Aghjabadi district,2004,milk_production_tons,47589.0,district
